Report_Data_Extracted,PHU_Num,PHU,LTC_Home,LTCH_Num,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases,1st_dose_staff_vac_rate,2nd_dose_staff_vac_rate,FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS,TOTAL_CASES,CASE_FATALITY_RATE,Daily_New_Cases,Date,PHU ID,Percent_at_least_one_dose,Percent_fully_vaccinated,Percent_3doses
2021-12-28,2260,SIMCOE-MUSKOKA,Trillium Manor Home for the Aged,M585,Orillia,122.0,7,5,<5,1.0,1.0,2021-12-28,SIMCOE MUSKOKA DISTRICT,2260.0,2512,16938,274,19450,0.014087403598971723,330,2021-12-28,2260,0.8670381063019749,0.8276076879723031,0.0
2021-12-28,4913,SOUTH WEST,Valleyview Home,M628,St Thomas,136.0,0,0,<5,1.0,1.0,2021-12-28,OXFORD ELGIN-ST.THOMAS,4913.0,677,5759,110,6436,0.01709136109384711,59,2021-12-28,4913,0.8345545140512417,0.7989785860553553,0.0
2021-12-28,2253,PEEL,Vera M. Davis Community Care Centre,2734,Bolton,64.0,<5,0,<5,1.0,1.0,2021-12-28,PEEL REGION,2253.0,6761,117682,992,124443,0.007971521098012744,886,2021-12-28,2253,0.8918959482074874,0.8523214318413651,0.0
2021-12-28,2253,PEEL,Villa Forum,2855,Mississauga,160.0,6,15,<5,1.0,1.0,2021-12-28,PEEL REGION,2253.0,6761,117682,992,124443,0.007971521098012744,886,2021-12-28,2253,0.8918959482074874,0.8523214318413651,0.0
2021-12-28,3895,TORONTO,Weston Terrace Care Community,2874,Toronto,224.0,<5,37,<5,1.0,0.99,2021-12-28,TORONTO,3895.0,20464,178535,3573,198999,0.017954864094794448,2797,2021-12-28,3895,0.8889744857026604,0.8486154143228563,0.0
2021-12-28,2270,YORK REGION,Yee Hong Centre - Markham,2876,Markham,200.0,<5,<5,0,1.0,1.0,2021-12-28,YORK REGION,2270.0,5736,60623,825,66359,0.01243237541252882,1272,2021-12-28,2270,0.883301074015416,0.8449754221922237,0.0
2021-12-29,3895,TORONTO,Altamont Care Community,956,Scarborough,159.0,<5,53,<5,0.9595133437990597,0.9437441130298294,2021-12-29,TORONTO,3895.0,22212,179504,3571,201716,0.01770310733903111,2715,2021-12-29,3895,0.8894477610910988,0.8488261676141523,0.0
2021-12-29,2241,KINGSTON FRONTENAC L & A,Arbour Heights,2982,Kingston,174.0,0,0,<5,1.0,1.0,2021-12-29,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1327,4291,22,5618,0.003915984336062656,132,2021-12-29,2241,0.919583469059653,0.8683170111488226,0.0
2021-12-29,2260,SIMCOE-MUSKOKA,Bay Haven Nursing Home,2657,Collingwood,60.0,<5,0,7,0.9595133437990597,0.9437441130298294,2021-12-29,SIMCOE MUSKOKA DISTRICT,2260.0,2751,17093,275,19844,0.01385809312638581,395,2021-12-29,2260,0.8675207324507425,0.8278772960973534,0.0
2021-12-29,2260,SIMCOE-MUSKOKA,Bob Rumball Home for The Deaf,2967,Barrie,64.0,<5,0,7,0.9595133437990597,0.9437441130298294,2021-12-29,SIMCOE MUSKOKA DISTRICT,2260.0,2751,17093,275,19844,0.01385809312638581,395,2021-12-29,2260,0.8675207324507425,0.8278772960973534,0.0
2021-12-29,4913,SOUTH WEST,Bobier Villa,M603,Dutton,57.0,0,0,<5,1.0,1.0,2021-12-29,OXFORD ELGIN-ST.THOMAS,4913.0,731,5811,110,6542,0.01681442983797004,106,2021-12-29,4913,0.8347811783174258,0.7991262416344695,0.0
2021-12-29,2266,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Arthur Nursing Home,2748,Arthur,80.0,<5,19,<5,1.0,1.0,2021-12-29,WELLINGTON-DUFFERIN-GUELPH,2266.0,1528,10114,123,11642,0.01056519498367978,113,2021-12-29,2266,0.8891391441090924,0.8491647092596036,0.0
2021-12-29,2238,HASTINGS PRINCE EDWARD,Caressant Care Marmora,2718,Marmora,84.0,0,0,<5,1.0,1.0,2021-12-29,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,803,2165,20,2968,0.006738544474393531,109,2021-12-29,2238,0.8515943660350388,0.8102062450733186,0.0
2021-12-29,3895,TORONTO,Cedarvale Terrace,2591,Toronto,218.0,0,9,<5,0.9595133437990597,0.9437441130298294,2021-12-29,TORONTO,3895.0,22212,179504,3571,201716,0.01770310733903111,2715,2021-12-29,3895,0.8894477610910988,0.8488261676141523,0.0
2021-12-29,2265,WATERLOO,Chartwell Elmira Long Term Care Residence,2471,Elmira,48.0,0,0,<5,1.0,1.0,2021-12-29,WATERLOO REGION,2265.0,2406,21839,312,24245,0.012868632707774798,422,2021-12-29,2265,0.8836872801745247,0.8420354540462728,0.0
2021-12-29,2244,MIDDLESEX-LONDON,Chartwell London Long Term Care Residence,2919,London,95.0,<5,0,0,1.0,1.0,2021-12-29,MIDDLESEX-LONDON,2244.0,2550,15640,256,18190,0.014073666849917538,374,2021-12-29,2244,0.9106987757663281,0.867646986478605,0.0
2021-12-29,2230,DURHAM,Chartwell Wynfield Long Term Care Residence,2885,Oshawa,172.0,<5,0,<5,1.0,1.0,2021-12-29,DURHAM REGION,2230.0,3567,29069,391,32636,0.011980634881725702,524,2021-12-29,2230,0.9028830947972377,0.8625658590080819,0.0
2021-12-29,3895,TORONTO,Deerwood Creek Care Community,2837,Etobicoke,160.0,6,<5,9,1.0,0.99,2021-12-29,TORONTO,3895.0,22212,179504,3571,201716,0.01770310733903111,2715,2021-12-29,3895,0.8894477610910988,0.8488261676141523,0.0
2021-12-29,3895,TORONTO,Eatonville Care Centre,2468,Etobicoke,247.0,0,42,10,1.0,1.0,2021-12-29,TORONTO,3895.0,22212,179504,3571,201716,0.01770310733903111,2715,2021-12-29,3895,0.8894477610910988,0.8488261676141523,0.0
2021-12-29,2244,MIDDLESEX-LONDON,Elmwood Place,3054,London,128.0,<5,0,7,1.0,1.0,2021-12-29,MIDDLESEX-LONDON,2244.0,2550,15640,256,18190,0.014073666849917538,374,2021-12-29,2244,0.9106987757663281,0.867646986478605,0.0
2021-12-29,2237,HAMILTON,Extendicare Hamilton,2858,Hamilton,160.0,<5,0,0,0.99,0.99,2021-12-29,CITY OF HAMILTON,2237.0,3705,26624,418,30329,0.013782188664314682,539,2021-12-29,2237,0.8680268331244938,0.8276961041713722,0.0
2021-12-29,2241,KINGSTON FRONTENAC L & A,Extendicare Kingston,2616,Kingston,150.0,0,0,<5,0.99,0.99,2021-12-29,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1327,4291,22,5618,0.003915984336062656,132,2021-12-29,2241,0.919583469059653,0.8683170111488226,0.0
2021-12-29,2244,MIDDLESEX-LONDON,Extendicare London,2173,London,170.0,<5,<5,<5,1.0,1.0,2021-12-29,MIDDLESEX-LONDON,2244.0,2550,15640,256,18190,0.014073666849917538,374,2021-12-29,2244,0.9106987757663281,0.867646986478605,0.0
2021-12-29,3895,TORONTO,Extendicare Scarborough,2117,Scarborough,154.0,38,14,32,0.98,0.98,2021-12-29,TORONTO,3895.0,22212,179504,3571,201716,0.01770310733903111,2715,2021-12-29,3895,0.8894477610910988,0.8488261676141523,0.0
2021-12-29,2251,OTTAWA,Extendicare Starwood,2485,Nepean,192.0,18,26,6,1.0,1.0,2021-12-29,CITY OF OTTAWA,2251.0,5839,33282,605,39121,0.015464839855831906,644,2021-12-29,2251,0.9209728473905368,0.8703812351188568,0.0
2021-12-29,2255,PETERBOROUGH,Fairhaven,M520,Peterborough,256.0,0,<5,8,1.0,1.0,2021-12-29,PETERBOROUGH COUNTY-CITY,2255.0,518,2172,27,2690,0.010037174721189592,83,2021-12-29,2255,0.8738405246062572,0.8359620043469288,0.0
2021-12-29,3895,TORONTO,Fieldstone Commons Care Community,2906,Scarborough,224.0,<5,<5,6,1.0,1.0,2021-12-29,TORONTO,3895.0,22212,179504,3571,201716,0.01770310733903111,2715,2021-12-29,3895,0.8894477610910988,0.8488261676141523,0.0
2021-12-29,2227,BRANT,Fox Ridge Care Community,2570,Brantford,122.0,0,0,<5,1.0,1.0,2021-12-29,BRANT COUNTY,2227.0,631,5281,37,5912,0.006258457374830852,115,2021-12-29,2227,0.8719741598545939,0.8315970911421263,0.0
2021-12-29,2268,WINDSOR-ESSEX,Franklin Gardens Long Term Care Home,2602,Leamington,120.0,<5,<5,<5,1.0,1.0,2021-12-29,WINDSOR-ESSEX COUNTY,2268.0,1209,22923,486,24132,0.02013923421183491,179,2021-12-29,2268,0.86589112050945,0.8244553083552468,0.0
2021-12-29,2251,OTTAWA,Glebe Centre,2811,Ottawa,254.0,<5,<5,<5,1.0,1.0,2021-12-29,CITY OF OTTAWA,2251.0,5839,33282,605,39121,0.015464839855831906,644,2021-12-29,2251,0.9209728473905368,0.8703812351188568,0.0
2021-12-29,2238,HASTINGS PRINCE EDWARD,Hallowell House,891,Picton,97.0,0,0,<5,1.0,1.0,2021-12-29,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,803,2165,20,2968,0.006738544474393531,109,2021-12-29,2238,0.8515943660350388,0.8102062450733186,0.0
2021-12-29,3895,TORONTO,Harmony Hills Care Community,2832,Toronto,160.0,6,11,5,1.0,1.0,2021-12-29,TORONTO,3895.0,22212,179504,3571,201716,0.01770310733903111,2715,2021-12-29,3895,0.8894477610910988,0.8488261676141523,0.0
2021-12-29,3895,TORONTO,Hawthorne Place Care Centre,2586,North York,269.0,0,51,<5,1.0,1.0,2021-12-29,TORONTO,3895.0,22212,179504,3571,201716,0.01770310733903111,2715,2021-12-29,3895,0.8894477610910988,0.8488261676141523,0.0
2021-12-29,3895,TORONTO,Hellenic Home - Scarborough,2941,Scarborough,128.0,0,21,10,1.0,1.0,2021-12-29,TORONTO,3895.0,22212,179504,3571,201716,0.01770310733903111,2715,2021-12-29,3895,0.8894477610910988,0.8488261676141523,0.0
2021-12-29,2235,HALIBURTON KAWARTHA PR,Hope Street Terrace,2639,Port Hope,97.0,<5,5,<5,0.97,0.97,2021-12-29,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,514,2679,63,3193,0.01973066082054494,66,2021-12-29,2235,0.8708363524110462,0.8347360432860713,0.0
2021-12-29,2237,HAMILTON,Idlewyld Manor,2931,Hamilton,192.0,0,<5,8,1.0,0.99,2021-12-29,CITY OF HAMILTON,2237.0,3705,26624,418,30329,0.013782188664314682,539,2021-12-29,2237,0.8680268331244938,0.8276961041713722,0.0
2021-12-29,3895,TORONTO,Ina Grafton Gage Home,3034,Scarborough,128.0,<5,31,<5,1.0,1.0,2021-12-29,TORONTO,3895.0,22212,179504,3571,201716,0.01770310733903111,2715,2021-12-29,3895,0.8894477610910988,0.8488261676141523,0.0
2021-12-29,3895,TORONTO,Kipling Acres,M545,Etobicoke,337.0,<5,16,19,1.0,1.0,2021-12-29,TORONTO,3895.0,22212,179504,3571,201716,0.01770310733903111,2715,2021-12-29,3895,0.8894477610910988,0.8488261676141523,0.0
2021-12-29,3895,TORONTO,Lakeside Long Term Care Centre,2929,Toronto,128.0,0,6,7,1.0,1.0,2021-12-29,TORONTO,3895.0,22212,179504,3571,201716,0.01770310733903111,2715,2021-12-29,3895,0.8894477610910988,0.8488261676141523,0.0
2021-12-29,2265,WATERLOO,Lanark Heights Long Term Care Centre,2917,Kitchener,160.0,12,<5,9,1.0,1.0,2021-12-29,WATERLOO REGION,2265.0,2406,21839,312,24245,0.012868632707774798,422,2021-12-29,2265,0.8836872801745247,0.8420354540462728,0.0
2021-12-29,2244,MIDDLESEX-LONDON,McCormick Home,2965,London,160.0,0,0,5,1.0,1.0,2021-12-29,MIDDLESEX-LONDON,2244.0,2550,15640,256,18190,0.014073666849917538,374,2021-12-29,2244,0.9106987757663281,0.867646986478605,0.0
2021-12-29,2244,MIDDLESEX-LONDON,Middlesex Terrace,1030,Delaware,105.0,<5,18,<5,1.0,1.0,2021-12-29,MIDDLESEX-LONDON,2244.0,2550,15640,256,18190,0.014073666849917538,374,2021-12-29,2244,0.9106987757663281,0.867646986478605,0.0
2021-12-29,2244,MIDDLESEX-LONDON,Mount Hope Centre for Long Term Care,C596,London,394.0,5,5,<5,1.0,1.0,2021-12-29,MIDDLESEX-LONDON,2244.0,2550,15640,256,18190,0.014073666849917538,374,2021-12-29,2244,0.9106987757663281,0.867646986478605,0.0
2021-12-29,3895,TORONTO,Norwood Nursing Home,2201,Toronto,60.0,<5,5,<5,1.0,1.0,2021-12-29,TORONTO,3895.0,22212,179504,3571,201716,0.01770310733903111,2715,2021-12-29,3895,0.8894477610910988,0.8488261676141523,0.0
2021-12-29,2251,OTTAWA,Peter D. Clark Centre,M609,Ottawa,216.0,<5,8,5,1.0,1.0,2021-12-29,CITY OF OTTAWA,2251.0,5839,33282,605,39121,0.015464839855831906,644,2021-12-29,2251,0.9209728473905368,0.8703812351188568,0.0
2021-12-29,2261,SUDBURY,Pioneer Manor,M566,Sudbury,433.0,<5,<5,<5,1.0,0.99,2021-12-29,SUDBURY AND DISTRICT,2261.0,589,4401,52,4990,0.010420841683366733,94,2021-12-29,2261,0.8822569460807745,0.8380578576381642,0.0
2021-12-29,2230,DURHAM,Port Perry Place,2629,Port Perry,107.0,7,13,<5,1.0,1.0,2021-12-29,DURHAM REGION,2230.0,3567,29069,391,32636,0.011980634881725702,524,2021-12-29,2230,0.9028830947972377,0.8625658590080819,0.0
2021-12-29,2233,GREY-BRUCE,Rockwood Terrace Home for the Aged,M570,Durham,100.0,11,0,<5,0.99,0.99,2021-12-29,GREY BRUCE,2233.0,577,2670,31,3247,0.009547274407145057,67,2021-12-29,2233,0.8211433066031092,0.7896890019925016,0.0
2021-12-29,2246,NIAGARA,Shalom Manor Long Term Care Home,3009,Grimsby,144.0,0,<5,<5,1.0,1.0,2021-12-29,NIAGARA REGION,2246.0,2013,19274,447,21287,0.020998731620237705,367,2021-12-29,2246,0.8713980312903846,0.8322237574124484,0.0
2021-12-29,2253,PEEL,Silverthorn Care Community,2956,Mississauga,160.0,<5,0,<5,1.0,1.0,2021-12-29,PEEL REGION,2253.0,7493,118016,992,125509,0.007903815662621804,1066,2021-12-29,2253,0.8926917866528217,0.8527036425452037,0.0
2021-12-29,2270,YORK REGION,Southlake Residential Care Village,2955,Newmarket,224.0,9,<5,21,1.0,1.0,2021-12-29,YORK REGION,2270.0,6653,60958,825,67611,0.012202156453831476,1252,2021-12-29,2270,0.8838266693935272,0.8453060423924431,0.0
2021-12-29,2261,SUDBURY,"St. Joseph's Villa, Sudbury",2913,Sudbury,128.0,0,<5,<5,1.0,0.98,2021-12-29,SUDBURY AND DISTRICT,2261.0,589,4401,52,4990,0.010420841683366733,94,2021-12-29,2261,0.8822569460807745,0.8380578576381642,0.0
2021-12-29,2251,OTTAWA,St. Patrick's Home,3015,Ottawa,288.0,<5,<5,10,1.0,1.0,2021-12-29,CITY OF OTTAWA,2251.0,5839,33282,605,39121,0.015464839855831906,644,2021-12-29,2251,0.9209728473905368,0.8703812351188568,0.0
2021-12-29,2268,WINDSOR-ESSEX,Sun Parlor Home for Senior Citizens,M579,Leamington,206.0,0,<5,<5,1.0,1.0,2021-12-29,WINDSOR-ESSEX COUNTY,2268.0,1209,22923,486,24132,0.02013923421183491,179,2021-12-29,2268,0.86589112050945,0.8244553083552468,0.0
2021-12-29,2261,SUDBURY,The Bignucolo Residence,2864,Chapleau,19.0,0,0,<5,1.0,0.99,2021-12-29,SUDBURY AND DISTRICT,2261.0,589,4401,52,4990,0.010420841683366733,94,2021-12-29,2261,0.8822569460807745,0.8380578576381642,0.0
2021-12-29,3895,TORONTO,The Kensington Gardens,2852,Toronto,350.0,<5,12,<5,1.0,1.0,2021-12-29,TORONTO,3895.0,22212,179504,3571,201716,0.01770310733903111,2715,2021-12-29,3895,0.8894477610910988,0.8488261676141523,0.0
2021-12-29,2244,MIDDLESEX-LONDON,The Village of Glendale Crossing,2979,London,192.0,<5,0,<5,1.0,1.0,2021-12-29,MIDDLESEX-LONDON,2244.0,2550,15640,256,18190,0.014073666849917538,374,2021-12-29,2244,0.9106987757663281,0.867646986478605,0.0
2021-12-29,2237,HAMILTON,The Wellington Nursing Home,2784,Hamilton,102.0,9,0,13,1.0,0.99,2021-12-29,CITY OF HAMILTON,2237.0,3705,26624,418,30329,0.013782188664314682,539,2021-12-29,2237,0.8680268331244938,0.8276961041713722,0.0
2021-12-29,2260,SIMCOE-MUSKOKA,Trillium Manor Home for the Aged,M585,Orillia,122.0,11,5,<5,1.0,1.0,2021-12-29,SIMCOE MUSKOKA DISTRICT,2260.0,2751,17093,275,19844,0.01385809312638581,395,2021-12-29,2260,0.8675207324507425,0.8278772960973534,0.0
2021-12-29,4913,SOUTH WEST,Valleyview Home,M628,St Thomas,136.0,0,0,<5,1.0,1.0,2021-12-29,OXFORD ELGIN-ST.THOMAS,4913.0,731,5811,110,6542,0.01681442983797004,106,2021-12-29,4913,0.8347811783174258,0.7991262416344695,0.0
2021-12-29,2253,PEEL,Vera M. Davis Community Care Centre,2734,Bolton,64.0,<5,0,<5,1.0,1.0,2021-12-29,PEEL REGION,2253.0,7493,118016,992,125509,0.007903815662621804,1066,2021-12-29,2253,0.8926917866528217,0.8527036425452037,0.0
2021-12-29,2253,PEEL,Villa Forum,2855,Mississauga,160.0,6,15,7,1.0,1.0,2021-12-29,PEEL REGION,2253.0,7493,118016,992,125509,0.007903815662621804,1066,2021-12-29,2253,0.8926917866528217,0.8527036425452037,0.0
2021-12-29,3895,TORONTO,Weston Terrace Care Community,2874,Toronto,224.0,<5,37,<5,1.0,0.99,2021-12-29,TORONTO,3895.0,22212,179504,3571,201716,0.01770310733903111,2715,2021-12-29,3895,0.8894477610910988,0.8488261676141523,0.0
2021-12-29,2270,YORK REGION,Yee Hong Centre - Markham,2876,Markham,200.0,<5,<5,0,1.0,1.0,2021-12-29,YORK REGION,2270.0,6653,60958,825,67611,0.012202156453831476,1252,2021-12-29,2270,0.8838266693935272,0.8453060423924431,0.0
2021-12-30,2246,NIAGARA,Shalom Manor Long Term Care Home,3009,Grimsby,144.0,0,<5,<5,1.0,1.0,2021-12-30,NIAGARA REGION,2246.0,2258,19347,447,21605,0.020689655172413793,318,2021-12-30,2246,0.8716397664677793,0.8323257215394063,0.0
2021-12-30,2266,WELLINGTON-DUFFERIN-GUELPH,The Village of Riverside Glen,2915,Guelph,192.0,<5,10,<5,1.0,1.0,2021-12-30,WELLINGTON-DUFFERIN-GUELPH,2266.0,1783,10205,123,11988,0.01026026026026026,346,2021-12-30,2266,0.8895986307478709,0.8492739388927907,0.0
2021-12-30,2237,HAMILTON,Extendicare Hamilton,2858,Hamilton,160.0,<5,0,<5,0.99,0.99,2021-12-30,CITY OF HAMILTON,2237.0,4475,26793,418,31268,0.013368299859281054,939,2021-12-30,2237,0.8688415711063893,0.8282610019598788,0.0
2021-12-30,2237,HAMILTON,Idlewyld Manor,2931,Hamilton,192.0,0,<5,8,1.0,0.99,2021-12-30,CITY OF HAMILTON,2237.0,4475,26793,418,31268,0.013368299859281054,939,2021-12-30,2237,0.8688415711063893,0.8282610019598788,0.0
2021-12-30,2237,HAMILTON,The Wellington Nursing Home,2784,Hamilton,102.0,9,0,13,1.0,0.99,2021-12-30,CITY OF HAMILTON,2237.0,4475,26793,418,31268,0.013368299859281054,939,2021-12-30,2237,0.8688415711063893,0.8282610019598788,0.0
2021-12-30,2241,KINGSTON FRONTENAC L & A,Arbour Heights,2982,Kingston,174.0,0,0,<5,1.0,1.0,2021-12-30,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1424,4436,22,5860,0.0037542662116040954,242,2021-12-30,2241,0.9204346044322086,0.8686782182899534,0.0
2021-12-30,2241,KINGSTON FRONTENAC L & A,Extendicare Kingston,2616,Kingston,150.0,0,0,<5,0.99,0.99,2021-12-30,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1424,4436,22,5860,0.0037542662116040954,242,2021-12-30,2241,0.9204346044322086,0.8686782182899534,0.0
2021-12-30,2265,WATERLOO,Trinity Village Care Centre,2580,Kitchener,150.0,0,18,5,1.0,1.0,2021-12-30,WATERLOO REGION,2265.0,2892,21979,314,24871,0.012625145752080737,628,2021-12-30,2265,0.8844441476336762,0.8424380036507725,0.0
2021-12-30,2265,WATERLOO,Lanark Heights Long Term Care Centre,2917,Kitchener,160.0,12,<5,9,1.0,1.0,2021-12-30,WATERLOO REGION,2265.0,2892,21979,314,24871,0.012625145752080737,628,2021-12-30,2265,0.8844441476336762,0.8424380036507725,0.0
2021-12-30,2255,PETERBOROUGH,Extendicare Lakefield,2843,Lakefield,100.0,<5,0,9,1.0,1.0,2021-12-30,PETERBOROUGH COUNTY-CITY,2255.0,603,2202,27,2805,0.009625668449197862,115,2021-12-30,2255,0.8749728084543861,0.8368507263163962,0.0
2021-12-30,2268,WINDSOR-ESSEX,Sun Parlor Home for Senior Citizens,M579,Leamington,206.0,0,<5,<5,1.0,1.0,2021-12-30,WINDSOR-ESSEX COUNTY,2268.0,1357,23027,490,24384,0.02009514435695538,256,2021-12-30,2268,0.8663779921104817,0.8247902346359034,0.0
2021-12-30,2268,WINDSOR-ESSEX,Franklin Gardens Long Term Care Home,2602,Leamington,120.0,<5,<5,<5,1.0,1.0,2021-12-30,WINDSOR-ESSEX COUNTY,2268.0,1357,23027,490,24384,0.02009514435695538,256,2021-12-30,2268,0.8663779921104817,0.8247902346359034,0.0
2021-12-30,2244,MIDDLESEX-LONDON,Extendicare London,2173,London,170.0,<5,<5,<5,1.0,1.0,2021-12-30,MIDDLESEX-LONDON,2244.0,2847,15789,256,18636,0.0137368534020176,446,2021-12-30,2244,0.9112158651325984,0.8678650823106788,0.0
2021-12-30,2244,MIDDLESEX-LONDON,The Village of Glendale Crossing,2979,London,192.0,<5,0,<5,1.0,1.0,2021-12-30,MIDDLESEX-LONDON,2244.0,2847,15789,256,18636,0.0137368534020176,446,2021-12-30,2244,0.9112158651325984,0.8678650823106788,0.0
2021-12-30,2244,MIDDLESEX-LONDON,Elmwood Place,3054,London,128.0,<5,0,7,1.0,1.0,2021-12-30,MIDDLESEX-LONDON,2244.0,2847,15789,256,18636,0.0137368534020176,446,2021-12-30,2244,0.9112158651325984,0.8678650823106788,0.0
2021-12-30,2244,MIDDLESEX-LONDON,Henley Place,3045,London,192.0,<5,0,9,1.0,1.0,2021-12-30,MIDDLESEX-LONDON,2244.0,2847,15789,256,18636,0.0137368534020176,446,2021-12-30,2244,0.9112158651325984,0.8678650823106788,0.0
2021-12-30,2244,MIDDLESEX-LONDON,Chartwell London Long Term Care Residence,2919,London,95.0,<5,0,0,1.0,1.0,2021-12-30,MIDDLESEX-LONDON,2244.0,2847,15789,256,18636,0.0137368534020176,446,2021-12-30,2244,0.9112158651325984,0.8678650823106788,0.0
2021-12-30,2244,MIDDLESEX-LONDON,Mount Hope Centre for Long Term Care,C596,London,394.0,5,5,<5,1.0,1.0,2021-12-30,MIDDLESEX-LONDON,2244.0,2847,15789,256,18636,0.0137368534020176,446,2021-12-30,2244,0.9112158651325984,0.8678650823106788,0.0
2021-12-30,2244,MIDDLESEX-LONDON,McCormick Home,2965,London,160.0,0,0,5,1.0,1.0,2021-12-30,MIDDLESEX-LONDON,2244.0,2847,15789,256,18636,0.0137368534020176,446,2021-12-30,2244,0.9112158651325984,0.8678650823106788,0.0
2021-12-30,2270,YORK REGION,Yee Hong Centre - Markham,2876,Markham,200.0,<5,<5,<5,1.0,1.0,2021-12-30,YORK REGION,2270.0,7540,61295,825,68835,0.011985181956853346,1224,2021-12-30,2270,0.8842764152394275,0.8454770528408325,0.0
2021-12-30,2238,HASTINGS PRINCE EDWARD,Caressant Care Marmora,2718,Marmora,84.0,0,0,<5,1.0,1.0,2021-12-30,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,897,2219,20,3116,0.006418485237483954,148,2021-12-30,2238,0.851731873410071,0.810383725522488,0.0
2021-12-30,2253,PEEL,Silverthorn Care Community,2956,Mississauga,160.0,<5,0,<5,1.0,1.0,2021-12-30,PEEL REGION,2253.0,8608,118368,993,126976,0.007820375504032258,1468,2021-12-30,2253,0.8932576523825065,0.8530023736918394,0.0
2021-12-30,2253,PEEL,Streetsville Care Community,2648,Mississauga,118.0,<5,15,<5,1.0,1.0,2021-12-30,PEEL REGION,2253.0,8608,118368,993,126976,0.007820375504032258,1468,2021-12-30,2253,0.8932576523825065,0.8530023736918394,0.0
2021-12-30,2253,PEEL,Villa Forum,2855,Mississauga,160.0,6,15,7,1.0,1.0,2021-12-30,PEEL REGION,2253.0,8608,118368,993,126976,0.007820375504032258,1468,2021-12-30,2253,0.8932576523825065,0.8530023736918394,0.0
2021-12-30,2253,PEEL,Vera M. Davis Community Care Centre,2734,Bolton,64.0,<5,0,<5,1.0,1.0,2021-12-30,PEEL REGION,2253.0,8608,118368,993,126976,0.007820375504032258,1468,2021-12-30,2253,0.8932576523825065,0.8530023736918394,0.0
2021-12-30,2244,MIDDLESEX-LONDON,Country Terrace,907,Komoka,120.0,<5,26,<5,1.0,1.0,2021-12-30,MIDDLESEX-LONDON,2244.0,2847,15789,256,18636,0.0137368534020176,446,2021-12-30,2244,0.9112158651325984,0.8678650823106788,0.0
2021-12-30,2258,EASTERN ONTARIO,Foyer St-Viateur Nursing Home,2746,Limoges,57.0,<5,0,5,1.0,1.0,2021-12-30,EASTERN ONTARIO,2258.0,1226,6116,125,7342,0.017025333696540454,277,2021-12-30,2258,0.8813483035623058,0.8364854710228808,0.0
2021-12-30,2258,EASTERN ONTARIO,Centre d'Accueil Roger Seguin,2988,Clarence Creek,113.0,<5,0,5,1.0,1.0,2021-12-30,EASTERN ONTARIO,2258.0,1226,6116,125,7342,0.017025333696540454,277,2021-12-30,2258,0.8813483035623058,0.8364854710228808,0.0
2021-12-30,3895,TORONTO,Harmony Hills Care Community,2832,Toronto,160.0,6,11,5,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,2265,WATERLOO,Chartwell Elmira Long Term Care Residence,2471,Elmira,48.0,0,0,<5,1.0,1.0,2021-12-30,WATERLOO REGION,2265.0,2892,21979,314,24871,0.012625145752080737,628,2021-12-30,2265,0.8844441476336762,0.8424380036507725,0.0
2021-12-30,2246,NIAGARA,Gilmore Lodge,M528,Fort Erie,80.0,<5,9,<5,1.0,1.0,2021-12-30,NIAGARA REGION,2246.0,2258,19347,447,21605,0.020689655172413793,318,2021-12-30,2246,0.8716397664677793,0.8323257215394063,0.0
2021-12-30,2241,KINGSTON FRONTENAC L & A,Fairmount Home for the Aged,M521,Glenburnie,128.0,<5,0,<5,0.99,0.99,2021-12-30,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1424,4436,22,5860,0.0037542662116040954,242,2021-12-30,2241,0.9204346044322086,0.8686782182899534,0.0
2021-12-30,2270,YORK REGION,Sherwood Court Long Term Care Centre,2894,Maple,96.0,0,0,5,1.0,1.0,2021-12-30,YORK REGION,2270.0,7540,61295,825,68835,0.011985181956853346,1224,2021-12-30,2270,0.8842764152394275,0.8454770528408325,0.0
2021-12-30,2230,DURHAM,Port Perry Place,2629,Port Perry,107.0,7,13,<5,1.0,1.0,2021-12-30,DURHAM REGION,2230.0,3899,29276,390,33175,0.01175584024114544,538,2021-12-30,2230,0.9035561877667141,0.8629361793431185,0.0
2021-12-30,3895,TORONTO,Cedarvale Terrace,2591,Toronto,218.0,0,9,8,0.9595133437990597,0.9437441130298294,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
